Elapsed,Reward
5.02168,50.0
5.034075,50.0
5.046961,50.0
5.05966,50.0
5.069949,40.0
5.081885,50.0
5.096995,50.0
5.109237,50.0
5.12189,50.0
5.133864,50.0
5.145819,50.0
5.156539,39.0
5.168836,50.0
5.182095,50.0
5.193721,50.0
5.203164,39.0
5.21475,50.0
5.226503,50.0
5.238231,50.0
5.245842,31.0
5.257602,50.0
5.270053,50.0
5.282644,50.0
5.295498,50.0
5.307873,50.0
5.31958,50.0
5.331379,50.0
5.343196,50.0
5.355209,50.0
5.367314,50.0
5.379596,50.0
5.397411,50.0
5.411466,50.0
5.423368,50.0
5.435672,50.0
5.447589,50.0
5.459588,50.0
5.471389,50.0
5.483799,50.0
5.496006,50.0
5.509102,50.0
5.521791,50.0
5.535547,50.0
5.547956,50.0
5.560474,50.0
5.57327,50.0
5.585709,50.0
5.598245,50.0
5.610684,50.0
5.624398,50.0
5.636519,27.0
5.65481,46.0
5.667083,50.0
5.676715,37.0
5.688588,50.0
5.708501,50.0
5.728816,50.0
5.749211,50.0
5.761417,27.0
5.781711,50.0
5.801391,48.0
5.822059,50.0
5.84253,50.0
5.862588,50.0
5.875335,50.0
5.887329,50.0
5.900317,50.0
5.920366,50.0
5.940421,50.0
5.960397,50.0
5.980699,50.0
5.995819,35.0
6.015733,50.0
6.035728,50.0
6.055743,50.0
6.075826,50.0
6.096121,50.0
6.116973,50.0
6.133706,39.0
6.15418,50.0
6.174384,50.0
6.194836,50.0
6.210531,36.0
6.231005,50.0
6.244772,31.0
6.265092,50.0
6.284751,50.0
6.296743,50.0
6.310259,50.0
6.330492,50.0
6.350809,50.0
6.371124,50.0
6.390236,47.0
6.410352,50.0
6.425451,50.0
6.442072,50.0
6.4546,50.0
6.475214,50.0
6.495764,50.0
6.512533,40.0
6.532795,50.0
6.553442,50.0
6.574029,50.0
6.594506,50.0
6.614936,50.0
6.635414,50.0
6.655803,50.0
6.676178,50.0
6.696691,50.0
6.717188,50.0
6.737753,50.0
6.758314,50.0
6.778784,50.0
6.799286,50.0
6.819869,50.0
6.840275,50.0
6.861001,50.0
6.88146,50.0
6.901957,50.0
6.922245,50.0
6.941355,50.0
6.953121,50.0
6.964678,50.0
6.976309,50.0
6.987854,50.0
7.000691,44.0
7.016721,50.0
7.033855,50.0
7.045743,50.0
7.058025,50.0
7.071092,50.0
7.084419,50.0
7.097318,50.0
7.109911,50.0
7.12141,46.0
7.134722,50.0
7.143886,36.0
7.15709,50.0
7.170348,50.0
7.182262,50.0
7.194097,50.0
7.206307,50.0
7.218268,50.0
7.23015,50.0
7.242135,50.0
7.256048,50.0
7.268544,50.0
7.281853,50.0
7.297856,50.0
7.317258,50.0
7.336712,50.0
7.356164,50.0
7.375839,50.0
7.395187,50.0
7.414539,50.0
7.433751,50.0
7.453295,50.0
7.472636,50.0
7.492566,50.0
7.512437,50.0
7.532194,50.0
7.551861,50.0
7.572298,50.0
7.592768,50.0
7.614011,50.0
7.62593,50.0
7.638758,50.0
7.650954,50.0
7.66308,50.0
7.675274,50.0
7.687351,50.0
7.699516,50.0
7.711819,50.0
7.730261,50.0
7.743978,50.0
7.756771,50.0
7.76913,50.0
7.781448,50.0
7.793897,50.0
7.806406,50.0
7.818804,50.0
7.830138,31.0
7.847294,50.0
7.85982,50.0
7.871451,50.0
7.883458,50.0
7.895463,50.0
7.907585,50.0
7.919288,50.0
7.931021,50.0
7.943239,50.0
7.9561,50.0
7.974558,50.0
7.987611,31.0
