Elapsed,Reward
11.960221,50.0
11.970344,50.0
11.982066,50.0
11.997365,50.0
12.012849,50.0
12.02806,50.0
12.043014,49.0
12.058251,50.0
12.073773,50.0
12.088956,50.0
12.103921,49.0
12.119024,50.0
12.134606,50.0
12.144351,50.0
12.153223,50.0
12.163893,50.0
12.173609,50.0
12.184152,50.0
12.193604,50.0
12.203584,50.0
12.212384,50.0
12.221977,50.0
12.231256,50.0
12.240225,50.0
12.249843,50.0
12.259554,50.0
12.270266,50.0
12.280124,50.0
12.29075,50.0
12.300274,50.0
12.310035,50.0
12.319459,50.0
12.329273,50.0
12.338959,50.0
12.348342,50.0
12.357719,50.0
12.367084,50.0
12.376895,50.0
12.391291,50.0
12.403209,50.0
12.412685,50.0
12.422234,50.0
12.431829,50.0
12.440942,50.0
12.456316,50.0
12.471619,50.0
12.487124,50.0
12.502889,50.0
12.518354,50.0
12.534018,50.0
12.549431,50.0
12.565118,50.0
12.579802,50.0
12.589216,50.0
12.598115,50.0
12.613562,50.0
12.628888,50.0
12.644188,50.0
12.659349,50.0
12.674963,50.0
12.690388,50.0
12.705518,50.0
12.720745,50.0
12.736444,50.0
12.751912,50.0
12.767174,50.0
12.782333,50.0
12.797716,50.0
12.813008,50.0
12.828232,50.0
12.843441,50.0
12.858916,50.0
12.874323,50.0
12.889697,50.0
12.902769,50.0
12.911801,50.0
12.921032,50.0
12.930028,50.0
12.939417,50.0
12.948803,50.0
12.957776,50.0
12.968137,50.0
12.977941,50.0
12.987593,50.0
12.997392,50.0
13.013299,50.0
13.028619,50.0
13.043916,50.0
13.059624,50.0
13.073546,50.0
13.082614,50.0
13.093114,50.0
13.102328,50.0
13.112024,50.0
13.12151,50.0
13.1314,50.0
13.147155,50.0
13.162338,50.0
13.177687,50.0
13.189324,50.0
13.205148,50.0
13.220657,50.0
13.236003,50.0
13.251294,50.0
13.259923,27.0
13.275195,50.0
13.285761,50.0
13.295129,50.0
13.305072,50.0
13.314415,50.0
13.32494,50.0
13.334075,50.0
13.343572,50.0
13.353978,50.0
13.369402,50.0
13.384444,50.0
13.399501,50.0
13.41436,50.0
13.430062,50.0
13.445401,50.0
13.460623,50.0
13.475662,50.0
13.491073,50.0
13.50608,50.0
13.521155,50.0
13.536492,50.0
13.552213,50.0
13.567566,50.0
13.582856,50.0
13.598122,50.0
13.613434,50.0
13.629039,50.0
13.644077,50.0
13.659132,50.0
13.674557,50.0
13.690125,50.0
13.705117,50.0
13.720181,50.0
13.735523,50.0
13.750956,50.0
13.7661,50.0
